fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,white,red,quality
0.31404958677685957,0.20666666666666664,0.18674698795180725,0.02607361963190185,0.1212624584717608,0.0763888888888889,0.14976958525345618,0.21380374011952846,0.6201550387596899,0.2415730337078652,0.2463768115942028,0.0,1.0,5
0.3884297520661158,0.2733333333333333,0.06626506024096387,0.02607361963190185,0.12458471760797343,0.027777777777777776,0.14055299539170507,0.18681318681318648,0.3488372093023255,0.17415730337078655,0.20289855072463775,0.0,1.0,5
0.2561983471074381,0.21333333333333332,0.08433734939759038,0.02760736196319019,0.12624584717607973,0.06944444444444446,0.07834101382488481,0.18681318681318648,0.5503875968992249,0.23033707865168543,0.2463768115942028,0.0,1.0,6
0.20661157024793395,0.20666666666666664,0.09638554216867472,0.012269938650306761,0.11794019933554817,0.03472222222222221,0.039170506912442365,0.16175053017158308,0.48062015503875954,0.19101123595505623,0.18840579710144936,0.0,1.0,5
0.31404958677685957,0.21999999999999995,0.14457831325301207,0.018404907975460134,0.11794019933554817,0.010416666666666671,0.011520737327188918,0.175245806824753,0.4341085271317828,0.20786516853932585,0.21739130434782608,0.0,1.0,5
0.3305785123966943,0.37666666666666665,0.0,0.021472392638036818,0.1212624584717608,0.024305555555555552,0.02304147465437789,0.1791016001542301,0.5116279069767441,0.20786516853932585,0.2608695652173914,0.0,1.0,6
0.2396694214876034,0.39666666666666667,0.04216867469879518,0.02760736196319019,0.13289036544850497,0.05555555555555557,0.17511520737327185,0.16753422016579875,0.48837209302325585,0.17977528089887646,0.3043478260869565,0.0,1.0,5
0.37190082644628114,0.3833333333333333,0.07228915662650603,0.02607361963190185,0.12292358803986711,0.04861111111111111,0.2465437788018433,0.18295739348370937,0.3488372093023255,0.2471910112359551,0.2608695652173914,0.0,1.0,5
0.2561983471074381,0.35,0.07228915662650603,0.1549079754601227,0.10631229235880398,0.13541666666666669,0.1774193548387097,0.23501060343165475,0.5658914728682172,0.16853932584269668,0.20289855072463775,0.0,1.0,6
0.11570247933884306,0.15999999999999998,0.15060240963855423,0.018404907975460134,0.15614617940199335,0.04166666666666667,0.10138248847926268,0.1656063235010602,0.5116279069767441,0.18539325842696636,0.17391304347826075,0.0,1.0,5
0.3305785123966943,0.37666666666666665,0.0,0.07515337423312884,0.12790697674418605,0.013888888888888895,0.027649769585253448,0.22151532677848482,0.5271317829457364,0.18539325842696636,0.23188405797101444,0.0,1.0,6
0.3305785123966943,0.3466666666666666,0.08433734939759038,0.02760736196319019,0.12790697674418605,0.006944444444444434,0.020737327188940086,0.20030846346635853,0.5426356589147286,0.21348314606741575,0.4057971014492755,0.0,1.0,6
0.3553719008264463,0.19999999999999998,0.16867469879518077,0.02300613496932516,0.09468438538205981,0.04166666666666667,0.055299539170506895,0.18681318681318648,0.39534883720930225,0.2865168539325843,0.2463768115942028,0.0,1.0,7
0.28925619834710753,0.24666666666666665,0.2168674698795181,0.08128834355828223,0.10797342192691028,0.03819444444444445,0.1866359447004608,0.20609215346057422,0.47286821705426363,0.3426966292134832,0.36231884057971014,0.0,1.0,5
0.41322314049586795,0.3533333333333333,0.1807228915662651,0.033742331288343565,0.13122923588039864,0.05555555555555557,0.09216589861751148,0.20223636013109708,0.4186046511627905,0.16292134831460678,0.18840579710144936,0.0,1.0,4
0.24793388429752072,0.3933333333333333,0.012048192771084348,0.018404907975460134,0.0681063122923588,0.013888888888888895,0.011520737327188918,0.175245806824753,0.5891472868217054,0.16853932584269668,0.21739130434782608,0.0,1.0,5
0.21487603305785136,0.21333333333333332,0.1385542168674699,0.015337423312883444,0.09468438538205981,0.013888888888888895,0.013824884792626696,0.16753422016579875,0.48062015503875954,0.19101123595505623,0.17391304347826075,0.0,1.0,5
0.14876033057851243,0.1533333333333333,0.22289156626506026,0.012269938650306761,0.10797342192691028,0.03819444444444445,0.2073732718894009,0.15982263350684237,0.46511627906976727,0.20224719101123598,0.17391304347826075,0.0,1.0,5
0.41322314049586795,0.38666666666666666,0.15662650602409642,0.016871165644171786,0.10797342192691028,0.010416666666666671,0.039170506912442365,0.19259687680740215,0.3333333333333332,0.2921348314606742,0.17391304347826075,0.0,1.0,5
0.231404958677686,0.29333333333333333,0.02409638554216867,0.024539877300613508,0.09966777408637875,0.024305555555555552,0.020737327188940086,0.16367842683632164,0.5271317829457364,0.23033707865168543,0.20289855072463775,0.0,1.0,6
0.231404958677686,0.27999999999999997,0.02409638554216867,0.02300613496932516,0.09800664451827243,0.01736111111111112,0.01843317972350228,0.16175053017158308,0.5193798449612403,0.23595505617977533,0.20289855072463775,0.0,1.0,6
0.3966942148760331,0.19999999999999998,0.2168674698795181,0.036809815950920255,0.11960132890365449,0.10069444444444446,0.26036866359447,0.1906689801426636,0.37209302325581406,0.19101123595505623,0.20289855072463775,0.0,1.0,5
0.32231404958677695,0.36,0.02409638554216867,0.049079754601227,0.12458471760797343,0.08333333333333336,0.0898617511520737,0.20609215346057422,0.48062015503875954,0.17415730337078655,0.21739130434782608,0.0,1.0,5
0.3305785123966943,0.33999999999999997,0.10843373493975905,0.02607361963190185,0.11129568106312293,0.05555555555555557,0.11059907834101379,0.20030846346635853,0.5503875968992249,0.20786516853932585,0.2898550724637681,0.0,1.0,5
0.28925619834710753,0.20666666666666664,0.18674698795180725,0.02760736196319019,0.10797342192691028,0.027777777777777776,0.09216589861751148,0.175245806824753,0.5348837209302326,0.17977528089887646,0.20289855072463775,0.0,1.0,6
0.41322314049586795,0.21333333333333332,0.2409638554216868,0.024539877300613508,0.11627906976744186,0.0625,0.1059907834101382,0.20994794679005133,0.5581395348837209,0.23595505617977533,0.17391304347826075,0.0,1.0,5
0.30578512396694224,0.29333333333333333,0.09638554216867472,0.019938650306748476,0.12624584717607973,0.03819444444444445,0.06682027649769584,0.18681318681318648,0.5116279069767441,0.22471910112359555,0.21739130434782608,0.0,1.0,7
0.30578512396694224,0.29333333333333333,0.06626506024096387,0.013803680981595103,0.11627906976744186,0.03472222222222221,0.07603686635944701,0.18681318681318648,0.5426356589147286,0.20224719101123598,0.23188405797101444,0.0,1.0,5
0.4545454545454547,0.15999999999999998,0.34337349397590367,0.021472392638036818,0.10797342192691028,0.09027777777777779,0.1359447004608295,0.18874108347792504,0.4341085271317828,0.32022471910112366,0.39130434782608686,0.0,1.0,5
0.32231404958677695,0.36666666666666664,0.048192771084337366,0.019938650306748476,0.11129568106312293,0.04861111111111111,0.04838709677419353,0.1848852901484479,0.46511627906976727,0.17977528089887646,0.21739130434782608,0.0,1.0,6
0.32231404958677695,0.3933333333333333,0.1385542168674699,0.02300613496932516,0.13122923588039864,0.05555555555555557,0.2073732718894009,0.175245806824753,0.46511627906976727,0.1460674157303371,0.21739130434782608,0.0,1.0,5
0.37190082644628114,0.39666666666666667,0.15662650602409642,0.02300613496932516,0.12458471760797343,0.03472222222222221,0.08525345622119812,0.20223636013109708,0.45736434108527135,0.17415730337078655,0.17391304347826075,0.0,1.0,4
0.41322314049586795,0.21999999999999995,0.3855421686746988,0.024539877300613508,0.13953488372093023,0.027777777777777776,0.08294930875576037,0.22151532677848482,0.6356589147286822,0.2471910112359551,0.36231884057971014,0.0,1.0,5
0.19834710743801662,0.24666666666666665,0.1204819277108434,0.015337423312883444,0.09966777408637875,0.006944444444444434,0.020737327188940086,0.16753422016579875,0.5348837209302326,0.19101123595505623,0.17391304347826075,0.0,1.0,5
0.2975206611570249,0.27999999999999997,0.28313253012048195,0.021472392638036818,0.12790697674418605,0.06944444444444446,0.15437788018433177,0.1906689801426636,0.4961240310077518,0.19662921348314608,0.1594202898550724,0.0,1.0,5
0.20661157024793395,0.14666666666666664,0.28915662650602414,0.018404907975460134,0.09966777408637875,0.059027777777777776,0.12672811059907832,0.1694621168305373,0.5581395348837209,0.31460674157303375,0.3333333333333335,0.0,1.0,6
0.2561983471074381,0.31333333333333335,0.09036144578313254,0.024539877300613508,0.11129568106312293,0.0625,0.07834101382488481,0.1733179101600144,0.5348837209302326,0.20786516853932585,0.3043478260869565,0.0,1.0,5
0.32231404958677695,0.2733333333333333,0.15662650602409642,0.019938650306748476,0.08803986710963455,0.027777777777777776,0.05760368663594467,0.18295739348370937,0.5193798449612403,0.23595505617977533,0.23188405797101444,0.0,1.0,5
0.26446280991735543,0.36,0.048192771084337366,0.018404907975460134,0.11129568106312293,0.024305555555555552,0.041474654377880144,0.20609215346057422,0.5891472868217054,0.17415730337078655,0.14492753623188406,0.0,1.0,5
0.33884297520661166,0.29333333333333333,0.15662650602409642,0.019938650306748476,0.11627906976744186,0.14236111111111116,0.3087557603686636,0.1791016001542301,0.39534883720930225,0.17977528089887646,0.21739130434782608,0.0,1.0,5
0.26446280991735543,0.27999999999999997,0.15060240963855423,0.021472392638036818,0.10132890365448506,0.006944444444444434,0.03686635944700456,0.17717370348949155,0.4108527131782945,0.23033707865168543,0.17391304347826075,0.0,1.0,5
0.3553719008264463,0.31,0.10843373493975905,0.019938650306748476,0.11794019933554817,0.04166666666666667,0.06682027649769584,0.1945247734721407,0.44961240310077505,0.20786516853932585,0.14492753623188406,0.0,1.0,6
0.37190082644628114,0.3533333333333333,0.1807228915662651,0.02300613496932516,0.12458471760797343,0.03472222222222221,0.10138248847926268,0.1945247734721407,0.5271317829457364,0.21910112359550565,0.31884057971014484,0.0,1.0,6
0.3305785123966943,0.27999999999999997,0.1807228915662651,0.019938650306748476,0.10963455149501661,0.024305555555555552,0.03686635944700456,0.1694621168305373,0.45736434108527135,0.19101123595505623,0.3478260869565218,0.0,1.0,6
0.3553719008264463,0.32999999999999996,0.13253012048192772,0.02300613496932516,0.11295681063122923,0.03819444444444445,0.1359447004608295,0.1848852901484479,0.4418604651162791,0.16292134831460678,0.17391304347826075,0.0,1.0,5
0.2809917355371902,0.2733333333333333,0.14457831325301207,0.024539877300613508,0.10132890365448506,0.013888888888888895,0.06912442396313362,0.17139001349527588,0.47286821705426363,0.1460674157303371,0.20289855072463775,0.0,1.0,5
0.19834710743801662,0.36666666666666664,0.18674698795180725,0.016871165644171786,0.13122923588039864,0.04861111111111111,0.13364055299539168,0.18874108347792504,0.5736434108527132,0.32022471910112366,0.18840579710144936,0.0,1.0,5
0.347107438016529,0.16666666666666666,0.319277108433735,0.02914110429447854,0.1362126245847176,0.059027777777777776,0.1705069124423963,0.20223636013109708,0.5038759689922482,0.3258426966292135,0.23188405797101444,0.0,1.0,6
0.38016528925619847,0.36,0.054216867469879526,0.024539877300613508,0.12458471760797343,0.03472222222222221,0.23502304147465433,0.1791016001542301,0.3333333333333332,0.2471910112359551,0.2608695652173914,0.0,1.0,5
0.38016528925619847,0.3466666666666666,0.060240963855421686,0.024539877300613508,0.12624584717607973,0.0451388888888889,0.24193548387096772,0.1791016001542301,0.3333333333333332,0.2471910112359551,0.2608695652173914,0.0,1.0,5
0.462809917355372,0.21333333333333332,0.18674698795180725,0.024539877300613508,0.1345514950166113,0.04166666666666667,0.12903225806451613,0.18295739348370937,0.27131782945736416,0.23033707865168543,0.36231884057971014,0.0,1.0,6
0.37190082644628114,0.30666666666666664,0.16867469879518077,0.019938650306748476,0.11295681063122923,0.03472222222222221,0.07834101382488481,0.20609215346057422,0.5193798449612403,0.21910112359550565,0.2898550724637681,0.0,1.0,6
0.3305785123966943,0.32,0.07228915662650603,0.021472392638036818,0.1212624584717608,0.02083333333333333,0.05069124423963131,0.1906689801426636,0.5038759689922482,0.15730337078651688,0.20289855072463775,0.0,1.0,6
0.3305785123966943,0.27999999999999997,0.10240963855421689,0.015337423312883444,0.1212624584717608,0.06944444444444446,0.2211981566820276,0.17139001349527588,0.5193798449612403,0.1460674157303371,0.21739130434782608,0.0,1.0,5
0.1900826446280992,0.19999999999999998,0.09036144578313254,0.018404907975460134,0.10465116279069767,0.01736111111111112,0.029953917050691226,0.16175053017158308,0.5426356589147286,0.19662921348314608,0.20289855072463775,0.0,1.0,5
0.14876033057851243,0.27999999999999997,0.054216867469879526,0.02607361963190185,0.0664451827242525,0.05555555555555557,0.21428571428571427,0.12704839020628472,0.7054263565891472,0.23033707865168543,0.7246376811594204,0.0,1.0,5
0.231404958677686,0.27999999999999997,0.006024096385542188,0.013803680981595103,0.08471760797342193,0.05555555555555557,0.04608294930875573,0.15596684017736526,0.5271317829457364,0.20224719101123598,0.2608695652173914,0.0,1.0,6
0.2809917355371902,0.2233333333333333,0.2168674698795181,0.021472392638036818,0.11960132890365449,0.04166666666666667,0.0898617511520737,0.1945247734721407,0.5891472868217054,0.23595505617977533,0.17391304347826075,0.0,1.0,5
0.3305785123966943,0.32,0.11445783132530123,0.02300613496932516,0.11960132890365449,0.04861111111111111,0.22811059907834097,0.175245806824753,0.47286821705426363,0.17977528089887646,0.21739130434782608,0.0,1.0,5
0.3305785123966943,0.32,0.11445783132530123,0.021472392638036818,0.11960132890365449,0.05555555555555557,0.23502304147465433,0.175245806824753,0.46511627906976727,0.17977528089887646,0.21739130434782608,0.0,1.0,5
0.20661157024793395,0.20666666666666664,0.048192771084337366,0.016871165644171786,0.09468438538205981,0.006944444444444434,0.03225806451612903,0.15982263350684237,0.48062015503875954,0.20224719101123598,0.20289855072463775,0.0,1.0,5
0.2561983471074381,0.2733333333333333,0.060240963855421686,0.02607361963190185,0.10797342192691028,0.03819444444444445,0.055299539170506895,0.1694621168305373,0.5426356589147286,0.20224719101123598,0.31884057971014484,0.0,1.0,6
0.36363636363636365,0.21333333333333332,0.26506024096385544,0.033742331288343565,0.13289036544850497,0.03472222222222221,0.08525345622119812,0.20030846346635853,0.6279069767441859,0.21910112359550565,0.36231884057971014,0.0,1.0,6
0.28925619834710753,0.16666666666666666,0.28313253012048195,0.02300613496932516,0.11295681063122923,0.013888888888888895,0.011520737327188918,0.16753422016579875,0.47286821705426363,0.17415730337078655,0.3333333333333335,0.0,1.0,6
0.30578512396694224,0.3466666666666666,0.01807228915662648,0.018404907975460134,0.14285714285714285,0.08333333333333336,0.21428571428571427,0.15211104684788815,0.48837209302325585,0.17977528089887646,0.3043478260869565,0.0,1.0,5
0.27272727272727276,0.2333333333333333,0.2530120481927711,0.07515337423312884,0.10132890365448506,0.09722222222222224,0.2834101382488479,0.19645267013687928,0.5426356589147286,0.2808988764044944,0.36231884057971014,0.0,1.0,5
0.27272727272727276,0.2333333333333333,0.2530120481927711,0.07515337423312884,0.10299003322259134,0.09375000000000001,0.2811059907834101,0.19645267013687928,0.5426356589147286,0.2752808988764045,0.36231884057971014,0.0,1.0,5
0.24793388429752072,0.3466666666666666,0.10843373493975905,0.019938650306748476,0.11627906976744186,0.059027777777777776,0.184331797235023,0.18681318681318648,0.6744186046511627,0.19662921348314608,0.18840579710144936,0.0,1.0,6
0.3305785123966943,0.3,0.02409638554216867,0.016871165644171786,0.11129568106312293,0.05555555555555557,0.05760368663594467,0.1791016001542301,0.47286821705426363,0.19101123595505623,0.2898550724637681,0.0,1.0,6
0.2975206611570249,0.3466666666666666,0.15662650602409642,0.10276073619631904,0.10132890365448506,0.12152777777777779,0.2649769585253456,0.21380374011952846,0.5038759689922482,0.151685393258427,0.20289855072463775,0.0,1.0,5
0.28925619834710753,0.33999999999999997,0.15662650602409642,0.1012269938650307,0.10132890365448506,0.11805555555555558,0.2649769585253456,0.21187584345478988,0.5038759689922482,0.151685393258427,0.20289855072463775,0.0,1.0,5
0.3305785123966943,0.36666666666666664,0.28915662650602414,0.016871165644171786,0.15116279069767444,0.0451388888888889,0.2073732718894009,0.1733179101600144,0.36434108527131776,0.22471910112359555,0.21739130434782608,0.0,1.0,5
0.24793388429752072,0.3733333333333333,0.060240963855421686,0.02300613496932516,0.12624584717607973,0.059027777777777776,0.21889400921658986,0.16367842683632164,0.48062015503875954,0.16853932584269668,0.31884057971014484,0.0,1.0,5
0.28925619834710753,0.31333333333333335,0.01807228915662648,0.015337423312883444,0.10465116279069767,0.05555555555555557,0.08294930875576037,0.16367842683632164,0.5038759689922482,0.1460674157303371,0.14492753623188406,0.0,1.0,4
0.24793388429752072,0.36666666666666664,0.04216867469879518,0.02300613496932516,0.13289036544850497,0.03472222222222221,0.08755760368663593,0.1578947368421038,0.5813953488372094,0.18539325842696636,0.3478260869565218,0.0,1.0,6
0.347107438016529,0.22666666666666663,0.10240963855421689,0.021472392638036818,0.10631229235880398,0.01736111111111112,0.027649769585253448,0.1945247734721407,0.4418604651162791,0.21910112359550565,0.17391304347826075,0.0,1.0,6
0.2975206611570249,0.36,0.03012048192771083,0.019938650306748476,0.09800664451827243,0.07986111111111113,0.08294930875576037,0.1733179101600144,0.5426356589147286,0.19662921348314608,0.5072463768115942,0.0,1.0,6
0.28925619834710753,0.19999999999999998,0.12650602409638556,0.021472392638036818,0.11794019933554817,0.02083333333333333,0.06682027649769584,0.1733179101600144,0.47286821705426363,0.1404494382022472,0.21739130434782608,0.0,1.0,5
0.2561983471074381,0.27999999999999997,0.02409638554216867,0.013803680981595103,0.12624584717607973,0.0625,0.09907834101382484,0.16753422016579875,0.48837209302325585,0.31460674157303375,0.21739130434782608,0.0,1.0,5
0.30578512396694224,0.29333333333333333,0.2530120481927711,0.02607361963190185,0.12956810631229235,0.024305555555555552,0.07373271889400923,0.1945247734721407,0.6666666666666667,0.21910112359550565,0.36231884057971014,0.0,1.0,6
0.41322314049586795,0.3533333333333333,0.08433734939759038,0.02760736196319019,0.09634551495016612,0.03125,0.08294930875576037,0.18874108347792504,0.36434108527131776,0.20786516853932585,0.21739130434782608,0.0,1.0,5
0.24793388429752072,0.3533333333333333,0.1204819277108434,0.018404907975460134,0.11295681063122923,0.03472222222222221,0.1359447004608295,0.19259687680740215,0.6356589147286822,0.20224719101123598,0.18840579710144936,0.0,1.0,5
0.2396694214876034,0.36,0.12650602409638556,0.019938650306748476,0.11627906976744186,0.024305555555555552,0.12903225806451613,0.1906689801426636,0.6201550387596899,0.20224719101123598,0.18840579710144936,0.0,1.0,6
0.2975206611570249,0.20666666666666664,0.28915662650602414,0.021472392638036818,0.1212624584717608,0.0451388888888889,0.14055299539170507,0.1945247734721407,0.48062015503875954,0.18539325842696636,0.17391304347826075,0.0,1.0,5
0.33884297520661166,0.27999999999999997,0.1987951807228916,0.021472392638036818,0.12458471760797343,0.04861111111111111,0.31566820276497687,0.18681318681318648,0.37209302325581406,0.18539325842696636,0.21739130434782608,0.0,1.0,5
0.33884297520661166,0.2733333333333333,0.19277108433734944,0.019938650306748476,0.1212624584717608,0.05555555555555557,0.3179723502304147,0.18681318681318648,0.37209302325581406,0.18539325842696636,0.21739130434782608,0.0,1.0,5
0.36363636363636365,0.27999999999999997,0.21084337349397592,0.035276073619631906,0.11295681063122923,0.06944444444444446,0.2788018433179723,0.20223636013109708,0.39534883720930225,0.22471910112359555,0.20289855072463775,0.0,1.0,5
0.21487603305785136,0.1933333333333333,0.15060240963855423,0.019938650306748476,0.10797342192691028,0.06944444444444446,0.09907834101382484,0.19838056680161784,0.6589147286821705,0.22471910112359555,0.2608695652173914,0.0,1.0,6
0.24793388429752072,0.36666666666666664,0.07228915662650603,0.049079754601227,0.1495016611295681,0.05208333333333334,0.27649769585253453,0.18874108347792504,0.4341085271317828,0.21910112359550565,0.21739130434782608,0.0,1.0,5
0.31404958677685957,0.31333333333333335,0.12650602409638556,0.024539877300613508,0.10299003322259134,0.02083333333333333,0.05069124423963131,0.1791016001542301,0.4341085271317828,0.18539325842696636,0.2463768115942028,0.0,1.0,5
0.3305785123966943,0.33999999999999997,0.1987951807228916,0.021472392638036818,0.10797342192691028,0.07986111111111113,0.2626728110599078,0.18681318681318648,0.4108527131782945,0.17977528089887646,0.20289855072463775,0.0,1.0,5
0.28925619834710753,0.33333333333333326,0.1807228915662651,0.02760736196319019,0.10797342192691028,0.04861111111111111,0.11290322580645157,0.18681318681318648,0.5736434108527132,0.20786516853932585,0.31884057971014484,0.0,1.0,5
0.4793388429752067,0.15999999999999998,0.28313253012048195,0.012269938650306761,0.07807308970099668,0.027777777777777776,0.041474654377880144,0.1897050318102943,0.3875968992248063,0.33707865168539325,0.3333333333333335,0.0,1.0,7
0.24793388429752072,0.27999999999999997,0.06626506024096387,0.013803680981595103,0.10963455149501661,0.05208333333333334,0.09907834101382484,0.16078658183921166,0.4961240310077518,0.32022471910112366,0.21739130434782608,0.0,1.0,5
0.26446280991735543,0.22666666666666663,0.21084337349397592,0.015337423312883444,0.13122923588039864,0.05208333333333334,0.07603686635944701,0.1733179101600144,0.48062015503875954,0.18539325842696636,0.17391304347826075,0.0,1.0,5
0.26446280991735543,0.2333333333333333,0.2168674698795181,0.015337423312883444,0.13289036544850497,0.0451388888888889,0.0714285714285714,0.1742818584923837,0.48062015503875954,0.19101123595505623,0.17391304347826075,0.0,1.0,6
0.3305785123966943,0.3266666666666666,0.18674698795180725,0.018404907975460134,0.09966777408637875,0.08680555555555557,0.2626728110599078,0.17620975515712226,0.4418604651162791,0.17415730337078655,0.18840579710144936,0.0,1.0,5
0.3305785123966943,0.24,0.16867469879518077,0.03220858895705522,0.15116279069767444,0.059027777777777776,0.2050691244239631,0.18295739348370937,0.3875968992248063,0.252808988764045,0.20289855072463775,0.0,1.0,5
0.36363636363636365,0.3266666666666666,0.15662650602409642,0.024539877300613508,0.08471760797342193,0.09375000000000001,0.1359447004608295,0.1694621168305373,0.44961240310077505,0.11797752808988768,0.3043478260869565,0.0,1.0,5
0.26446280991735543,0.2733333333333333,0.29518072289156627,0.07668711656441718,0.08471760797342193,0.08680555555555557,0.2649769585253456,0.19838056680161784,0.48062015503875954,0.303370786516854,0.36231884057971014,0.0,1.0,5
0.40495867768595045,0.3633333333333333,0.09638554216867472,0.021472392638036818,0.15282392026578073,0.04166666666666667,0.09907834101382484,0.175245806824753,0.32558139534883723,0.19662921348314608,0.4347826086956522,0.0,1.0,5
0.30578512396694224,0.2733333333333333,0.11445783132530123,0.019938650306748476,0.11129568106312293,0.03125,0.08755760368663593,0.1656063235010602,0.5193798449612403,0.17977528089887646,0.2463768115942028,0.0,1.0,5
0.3305785123966943,0.3,0.1987951807228916,0.02760736196319019,0.11794019933554817,0.07986111111111113,0.3179723502304147,0.18199344515134008,0.44961240310077505,0.21348314606741575,0.21739130434782608,0.0,1.0,5
0.3305785123966943,0.1733333333333333,0.22289156626506026,0.021472392638036818,0.1212624584717608,0.07986111111111113,0.11981566820276496,0.1791016001542301,0.48062015503875954,0.20786516853932585,0.20289855072463775,0.0,1.0,6
0.2975206611570249,0.3,0.15662650602409642,0.021472392638036818,0.15282392026578073,0.05208333333333334,0.15207373271889396,0.1656063235010602,0.3333333333333332,0.19662921348314608,0.20289855072463775,0.0,1.0,5
0.24793388429752072,0.3533333333333333,0.02409638554216867,0.013803680981595103,0.079734219269103,0.013888888888888895,0.009216589861751112,0.15693078850973452,0.5426356589147286,0.21348314606741575,0.21739130434782608,0.0,1.0,5
0.3966942148760331,0.37666666666666665,0.15060240963855423,0.021472392638036818,0.12292358803986711,0.024305555555555552,0.05069124423963131,0.21283979178715917,0.4341085271317828,0.21348314606741575,0.2898550724637681,0.0,1.0,6
0.38016528925619847,0.37,0.2168674698795181,0.021472392638036818,0.13289036544850497,0.04861111111111111,0.11290322580645157,0.1993445151339871,0.45736434108527135,0.19662921348314608,0.3478260869565218,0.0,1.0,4
0.32231404958677695,0.2333333333333333,0.15060240963855423,0.03067484662576688,0.10631229235880398,0.09722222222222224,0.1313364055299539,0.1742818584923837,0.5038759689922482,0.20224719101123598,0.36231884057971014,0.0,1.0,6
0.2561983471074381,0.29333333333333333,0.15060240963855423,0.03067484662576688,0.11960132890365449,0.03125,0.0714285714285714,0.18777713514555577,0.5736434108527132,0.15730337078651688,0.4347826086956522,0.0,1.0,5
0.11570247933884306,0.2666666666666666,0.02409638554216867,0.015337423312883444,0.07475083056478406,0.0625,0.23041474654377878,0.107769423558897,0.6356589147286822,0.22471910112359555,0.608695652173913,0.0,1.0,7
0.347107438016529,0.19999999999999998,0.03614457831325302,0.018404907975460134,0.11461794019933555,0.03819444444444445,0.09907834101382484,0.17620975515712226,0.5038759689922482,0.16853932584269668,0.27536231884057977,0.0,1.0,6
0.3884297520661158,0.1933333333333333,0.1204819277108434,0.033742331288343565,0.1345514950166113,0.059027777777777776,0.11981566820276496,0.20994794679005133,0.48062015503875954,0.2696629213483146,0.23188405797101444,0.0,1.0,6
0.2809917355371902,0.36666666666666664,0.0,0.019938650306748476,0.1461794019933555,0.0451388888888889,0.07373271889400923,0.1858492384808172,0.5038759689922482,0.20224719101123598,0.14492753623188406,0.0,1.0,6
0.2809917355371902,0.37666666666666665,0.0,0.019938650306748476,0.1461794019933555,0.04861111111111111,0.07603686635944701,0.1858492384808172,0.5038759689922482,0.20224719101123598,0.17391304347826075,0.0,1.0,6
0.32231404958677695,0.33333333333333326,0.060240963855421686,0.018404907975460134,0.15448504983388703,0.09375000000000001,0.23732718894009214,0.1646423751686909,0.2790697674418604,0.151685393258427,0.2608695652173914,0.0,1.0,6
0.36363636363636365,0.3466666666666666,0.10240963855421689,0.02607361963190185,0.10465116279069767,0.03472222222222221,0.15437788018433177,0.17717370348949155,0.37209302325581406,0.12921348314606745,0.18840579710144936,0.0,1.0,5
0.32231404958677695,0.3,0.03614457831325302,0.016871165644171786,0.10797342192691028,0.027777777777777776,0.07603686635944701,0.1742818584923837,0.48837209302325585,0.1460674157303371,0.2608695652173914,0.0,1.0,6
